SK_ID_CURR,TARGET
101429,0.20844230
101434,0.02538560
101440,0.15811097
101448,0.05532139
101449,0.04256042
101465,0.04925470
101467,0.02523875
101472,0.05485849
101478,0.22887392
101497,0.04577102
101504,0.03493182
101547,0.01339538
101548,0.09828154
101555,0.07885618
101570,0.01826186
101572,0.03430460
101578,0.03052230
101580,0.06832109
101588,0.10566720
101602,0.05142031
101610,0.10809789
101614,0.03818309
101616,0.04139998
101643,0.10112113
101644,0.03747875
101649,0.02537022
101650,0.04384141
101665,0.01789992
101667,0.09922872
101669,0.11678414
101674,0.06951729
101675,0.00955163
101678,0.14689148
101682,0.02006408
101686,0.02123949
101697,0.22333732
101700,0.37443234
101711,0.02065872
101714,0.02642176
101715,0.30720094
101728,0.02245612
101732,0.03760862
101757,0.11351021
101758,0.03057541
101759,0.04806236
101762,0.02024242
101764,0.04942926
101780,0.20660511
101784,0.02046558
101789,0.01959564
101816,0.04901000
101819,0.03184053
101827,0.00997594
101863,0.04832149
101867,0.03153864
101870,0.01363509
101873,0.27849255
101878,0.05854302
101879,0.05802152
101880,0.02840432
101887,0.02640449
101897,0.01540133
101901,0.08105636
101903,0.21215839
101920,0.02735341
101921,0.02598708
101922,0.06297024
101961,0.14721729
101962,0.01618867
101971,0.04162641
101976,0.47245311
102002,0.18353268
102005,0.02547566
102007,0.24078025
102017,0.02130849
102019,0.17573530
102029,0.01557931
102051,0.15036767
102052,0.00929285
102054,0.02099162
102062,0.04183854
102067,0.16380601
102068,0.10361512
102070,0.04024513
102090,0.09495032
102092,0.03057550
102099,0.09202386
102100,0.03465761
102112,0.13207129
102113,0.02209326
102122,0.22198459
102123,0.03902517
102125,0.01611790
102126,0.20379054
102146,0.02075179
102147,0.08590226
102151,0.04922955
102158,0.17794895
102159,0.02475724
102162,0.03995443
102165,0.03757108
102166,0.02258880
102174,0.01174546
102193,0.25214743
102198,0.02434444
102205,0.12199304
102206,0.01064143
102218,0.02104714
102221,0.03261836
102230,0.06797936
102238,0.02604093
102248,0.03326755
102252,0.21293066
102259,0.04112452
102262,0.11792786
102273,0.03398171
102286,0.09295311
102293,0.00627831
102294,0.03290534
102296,0.07523006
102298,0.07939728
102303,0.01350940
102309,0.03812034
102315,0.03631330
102340,0.04533054
102342,0.05109655
102344,0.03384138
102346,0.05654211
102347,0.01702733
102374,0.04929678
102380,0.05028980
102387,0.01362120
102393,0.03500441
102403,0.01985275
102413,0.02351091
102414,0.00988258
102415,0.03992490
102416,0.07871545
102439,0.04207127
102441,0.02886532
102443,0.01480048
102444,0.05640793
102445,0.11209908
102448,0.02748106
102449,0.09393235
102450,0.17364771
102456,0.00930143
102458,0.11079536
102459,0.09823961
102465,0.03140997
102470,0.20703236
102471,0.02035238
102475,0.02669411
102476,0.22944351
102506,0.03330882
102509,0.04053675
102519,0.01874428
102522,0.03682631
102545,0.06599804
102549,0.03180710
102562,0.01392601
102563,0.01709763
102568,0.10507432
102582,0.04478740
102592,0.01102433
102597,0.06292394
102605,0.03174689
102614,0.03008069
102617,0.17440348
102634,0.04762333
102652,0.03002909
102655,0.01676030
102671,0.08126161
102694,0.15189166
102701,0.03393760
102703,0.01756026
102704,0.01828432
102713,0.00808308
102720,0.10131298
102731,0.01928036
102733,0.02814311
102749,0.01523305
102755,0.13857492
102763,0.01977127
102770,0.03975845
102772,0.07976350
102799,0.17742603
102838,0.01403435
102854,0.02001779
102862,0.18023692
102863,0.02668203
102867,0.01128225
102868,0.01635227
102878,0.05640694
102887,0.02275385
102898,0.33926088
102904,0.07617643
102912,0.03070833
102919,0.02847941
102927,0.06794611
102932,0.03852332
102933,0.05841496
102935,0.01451172
102958,0.05454043
102969,0.25275977
102971,0.01968411
102975,0.07701484
102979,0.03135023
102982,0.01315381
102987,0.24019660
102989,0.03533656
102995,0.04028210
102996,0.01536376
103000,0.04248866
103001,0.18711109
103004,0.02027701
103010,0.01376475
103025,0.23342295
103029,0.02876260
103046,0.04092944
103056,0.01570804
103062,0.13951019
103078,0.01936505
103083,0.01468578
103092,0.05030048
103096,0.04313419
103097,0.11063238
103102,0.19668985
103112,0.04489383
103132,0.02044429
103144,0.06172264
103145,0.11263115
103146,0.00811411
103147,0.03667814
103158,0.02100134
103171,0.07155504
103173,0.02265093
103184,0.01211831
103195,0.12858502
103196,0.05404943
103206,0.01815677
103230,0.27541478
103231,0.22110100
103232,0.01261882
103239,0.08029294
103240,0.07932466
103243,0.01625620
103252,0.11144113
103258,0.03611423
103259,0.13429370
103279,0.01531790
103280,0.01058663
103286,0.04921877
103287,0.45761775
103290,0.01262822
103298,0.03289122
103315,0.00585769
103319,0.03441982
103334,0.18340934
103336,0.04154302
103345,0.03772228
103368,0.02464691
103371,0.24295280
103377,0.00990767
103398,0.01609998
103404,0.05234544
103408,0.15037610
103410,0.03631073
103418,0.01769743
103420,0.25620310
103432,0.05702657
103433,0.01853105
103436,0.01949233
103440,0.02114665
103453,0.03006682
103459,0.03126689
103460,0.02608301
103461,0.01001586
103462,0.02526204
103473,0.10800939
103474,0.03193718
103475,0.18729990
103478,0.08643094
103480,0.03346193
103484,0.02655785
103494,0.29191003
103513,0.04680885
103515,0.08652910
103516,0.13404438
103525,0.09450722
103541,0.15334513
103544,0.01220267
103562,0.41037178
103570,0.20300460
103572,0.24530062
103574,0.01517404
103575,0.02986784
103591,0.22166903
103594,0.01127718
103609,0.06501546
103613,0.20526686
103614,0.09077284
103615,0.05887215
103624,0.04559785
103625,0.22563100
103628,0.14062942
103629,0.01295082
103647,0.11309101
103648,0.07611375
103651,0.02494127
103658,0.02956524
103668,0.06353621
103669,0.02932241
103676,0.03346093
103682,0.02921657
103683,0.06661981
103689,0.02397620
103725,0.12394575
103733,0.10652351
103744,0.02819515
103762,0.16172320
103771,0.32312148
103773,0.00954845
103783,0.03720672
103784,0.04758937
103808,0.01057058
103812,0.04224328
103813,0.11040016
103814,0.05417311
103818,0.05565780
103824,0.01877678
103828,0.00717410
103830,0.30166000
103840,0.01617989
103842,0.07031350
103847,0.15576702
103848,0.09609014
103851,0.02481987
103854,0.10693641
103857,0.14377899
103861,0.01593872
103862,0.05495282
103865,0.02192689
103870,0.01625204
103876,0.02567526
103891,0.32093823
103908,0.04948562
103914,0.08374704
103918,0.08380961
103940,0.01487099
103963,0.09546051
103966,0.05512577
103971,0.19624227
103980,0.10051816
103984,0.09732344
103985,0.03100692
103998,0.23316307
104019,0.01490508
104026,0.03631794
104035,0.06723287
104044,0.03764065
104045,0.11632941
104047,0.12025279
104051,0.01275068
104058,0.03486432
104063,0.01725758
104066,0.34669280
104087,0.02323951
104089,0.08311492
104095,0.04912938
104098,0.08310504
104104,0.03170882
104110,0.33531055
104120,0.02469795
104122,0.07552611
104131,0.03139357
104132,0.03926549
104135,0.03168000
104136,0.02569549
104149,0.08446786
104150,0.05972442
104156,0.37948015
104165,0.10782933
104175,0.01562960
104179,0.08058348
104184,0.11092447
104206,0.03334784
104216,0.27633534
104230,0.17927572
104257,0.03257195
104272,0.02237770
104273,0.05317527
104278,0.02135798
104294,0.08300989
104295,0.02072793
104297,0.04056687
104298,0.04889086
104308,0.02419441
104318,0.03273067
104319,0.16546287
104320,0.08279107
104327,0.09051668
104334,0.04750219
104344,0.03355429
104350,0.01796360
104351,0.12890652
104354,0.02572201
104369,0.05447659
104376,0.10730356
104381,0.03896059
104384,0.14461106
104391,0.02296537
104394,0.02060270
104398,0.24293558
104402,0.01654040
104408,0.07413401
104409,0.01163399
104410,0.56501756
104412,0.02835437
104417,0.06264355
104424,0.04334420
104426,0.01253984
104435,0.04675013
104445,0.02015902
104458,0.01987278
104460,0.02951192
104466,0.01902057
104472,0.05400009
104473,0.05240960
104479,0.01452292
104480,0.01745090
104482,0.05078865
104499,0.02203214
104501,0.01544428
104502,0.01679960
104506,0.09305905
104510,0.00663572
104512,0.04768817
104520,0.24095614
104528,0.03355999
104529,0.01333610
104541,0.03134684
104578,0.01784074
104584,0.04178517
104588,0.13151541
104602,0.24807844
104610,0.01313063
104611,0.22603615
104618,0.05881911
104620,0.03303192
104622,0.01843210
104624,0.04077364
104625,0.12094213
104634,0.07606843
104639,0.06536301
104646,0.01356165
104647,0.05106733
104652,0.03273282
104670,0.03687964
104677,0.00795207
104685,0.06359268
104691,0.03051903
104696,0.10213990
104699,0.01519998
104712,0.04837138
104714,0.01735447
104717,0.06892989
104718,0.01823274
104740,0.03463285
104741,0.02184111
104743,0.01037253
104744,0.02096688
104747,0.07030790
104767,0.03369976
104772,0.12252061
104776,0.20025978
104779,0.01972227
104814,0.01485667
104815,0.03298851
104830,0.03276637
104831,0.06845876
104833,0.03084204
104839,0.01576807
104840,0.01614360
104860,0.19015286
104861,0.01633616
104866,0.05395335
104870,0.01314071
104877,0.05012808
104878,0.01478328
104879,0.01869946
104880,0.05738056
104899,0.01217434
104906,0.04770031
104907,0.04592765
104913,0.09570615
104916,0.08680083
104921,0.04417937
104930,0.03882466
104931,0.28637315
104936,0.02300184
104937,0.02879512
104942,0.01599639
104943,0.05487527
104969,0.04170989
104972,0.20440812
104988,0.05546048
105013,0.01318554
105015,0.01416827
105019,0.04997187
105027,0.03357168
105030,0.05535302
105035,0.36592958
105041,0.01504530
105051,0.24531899
105056,0.04599742
105067,0.30453112
105071,0.03834989
105072,0.01016161
105074,0.06276037
105091,0.03165723
105101,0.02392345
105103,0.05267236
105134,0.04865065
105139,0.01239117
105142,0.08422478
105146,0.03935008
105163,0.10050484
105168,0.06194840
105172,0.02242062
105176,0.34749495
105195,0.05482784
105196,0.35897033
105197,0.01958691
105203,0.05828020
105223,0.05823475
105227,0.11569697
105228,0.01003505
105230,0.12973084
105231,0.21023784
105239,0.05188353
105242,0.16395626
105244,0.04039320
105245,0.03521846
105248,0.03790644
105249,0.02103084
105266,0.13845423
105271,0.21883109
105276,0.07475622
105282,0.04756164
105292,0.07368153
105297,0.00854309
105332,0.04275569
105333,0.02199162
105343,0.08424544
105344,0.02046989
105345,0.10038291
105357,0.02009856
105359,0.09179017
105366,0.05045563
105367,0.03931594
105370,0.00580769
105377,0.03808977
105390,0.01837962
105399,0.00991829
105403,0.18897002
105404,0.05039829
105414,0.01675656
105417,0.04755393
105425,0.17180471
105452,0.16314674
105454,0.08397166
105456,0.07825983
105470,0.03398668
105471,0.03114186
105483,0.10655476
105493,0.17656597
105508,0.05815028
105514,0.04226111
105515,0.01951947
105528,0.18372906
105529,0.01224519
105531,0.02197097
105532,0.03205629
105558,0.01470800
105574,0.01191251
105578,0.01294289
105584,0.26797557
105595,0.05630229
105617,0.31146480
105618,0.03484260
105621,0.03659689
105625,0.02903922
105629,0.03253404
105630,0.02671263
105634,0.02118286
105635,0.01615134
105641,0.09592297
105647,0.10780995
105648,0.07571433
105655,0.02595095
105657,0.01626760
105672,0.09159651
105678,0.11140956
105682,0.09425332
105691,0.04053456
105692,0.03546680
105706,0.02860952
105712,0.03059547
105720,0.01227456
105734,0.01455835
105735,0.02251043
105736,0.14811275
105737,0.00930205
105738,0.17756668
105740,0.20717929
105744,0.04914095
105747,0.05389594
105749,0.08245276
105754,0.03889065
105758,0.05169591
105760,0.04585474
105767,0.20529147
105784,0.08273788
105791,0.01494220
105802,0.24947490
105807,0.11851564
105809,0.08408343
105816,0.05263442
105817,0.01384034
105824,0.05433037
105832,0.03464421
105856,0.02371959
105865,0.02930820
105899,0.24598018
105906,0.02404695
105916,0.05744902
105923,0.04721940
105937,0.07150945
105965,0.03013381
105966,0.10101885
105968,0.05126337
105973,0.05650005
105976,0.14063311
105978,0.08326556
105979,0.02267988
105991,0.09066034
105998,0.14540967
105999,0.01202652
106000,0.14131072
106001,0.01878197
106010,0.14407105
106011,0.01279869
106013,0.13810494
106015,0.00990147
106026,0.01420530
106032,0.01397532
106035,0.28897644
106040,0.02905041
106041,0.32558929
106044,0.01323203
106053,0.08321415
106054,0.01118987
106065,0.09883262
106081,0.02370918
106083,0.06145786
106087,0.02116679
106090,0.05099244
106101,0.02958599
106102,0.04389637
106109,0.05469396
106116,0.06163466
106150,0.01253833
106155,0.09913114
106166,0.01975175
106176,0.26518192
106189,0.02066845
106199,0.10509984
106205,0.16494494
106206,0.07076272
106211,0.02052548
106214,0.04916710
106216,0.06010996
106217,0.05456174
106225,0.03375620
106249,0.01946290
106256,0.05423294
106258,0.03274789
106261,0.04638929
106262,0.08335384
106264,0.01270443
106271,0.02982582
106276,0.02090837
106277,0.06598741
106286,0.10498269
106293,0.02416016
106295,0.05641500
106296,0.01622372
106297,0.06330074
106298,0.05573499
106311,0.06141974
106314,0.02473665
106320,0.02119401
106334,0.03044240
106346,0.05939908
106347,0.02785565
106349,0.06037850
106354,0.04698016
106360,0.01278175
106373,0.06594197
106377,0.05540174
106386,0.16131652
106387,0.06681590
106391,0.01107830
106401,0.32936574
106411,0.07440067
106413,0.28565326
106426,0.24353596
106427,0.09754666
106428,0.09515855
106434,0.03994958
106438,0.01237694
106440,0.02617915
106441,0.01434998
106452,0.10820045
106453,0.05904155
106454,0.03716839
106457,0.08582747
106484,0.01607493
106488,0.10249688
106491,0.24891876
106514,0.10429697
106527,0.09098393
106528,0.03189629
106529,0.00929988
106534,0.22471601
106550,0.16450730
106577,0.05412184
106585,0.07484930
106590,0.00679678
106607,0.03986860
106610,0.11133764
106611,0.03782360
106612,0.04411237
106624,0.03357908
106631,0.00882914
106647,0.17958289
106660,0.17932469
106674,0.03036106
106687,0.01140312
106712,0.04594649
106713,0.04306157
106717,0.04212061
106720,0.05215288
106721,0.11052280
106724,0.05445383
106735,0.09532290
106739,0.05288864
106740,0.04972098
106754,0.09938656
106760,0.29439335
106761,0.09732541
106784,0.10318206
106787,0.03298220
106797,0.00974960
106798,0.06187950
106802,0.09713638
106803,0.04862324
106804,0.23834582
106805,0.03772747
106810,0.07338836
106812,0.20653559
106813,0.07585755
106817,0.04759163
106822,0.05496695
106823,0.02724381
106827,0.01146052
106841,0.02778928
106851,0.15125676
106852,0.08118498
106853,0.14939169
106854,0.62857909
106861,0.03901674
106873,0.03436810
106877,0.02258297
106878,0.01022885
106881,0.06899432
106900,0.02472195
106906,0.03021751
106907,0.15358816
106914,0.09949089
106916,0.09779400
106924,0.01494110
106931,0.06230705
106936,0.06623964
106937,0.15789238
106938,0.01709290
106939,0.05132302
106943,0.02444476
106944,0.10203844
106967,0.05911916
106980,0.02157643
106986,0.10046553
106987,0.02234494
106990,0.01842902
107013,0.01390296
107023,0.07483363
107033,0.03149958
107037,0.09043548
107048,0.02088626
107071,0.05632146
107081,0.01083056
107113,0.07578588
107130,0.02733010
107131,0.01832217
107145,0.05583287
107156,0.06946284
107219,0.07525633
107222,0.09661565
107223,0.24439303
107232,0.23930453
107245,0.04182464
107246,0.07253801
107247,0.07376235
107256,0.00746525
107259,0.01576332
107260,0.00873005
107279,0.25538702
107280,0.06786896
107281,0.02478963
107285,0.10790082
107329,0.00766476
107337,0.10041190
107349,0.10098638
107350,0.02522256
107351,0.00828447
107359,0.10962979
107391,0.08655842
107394,0.02802769
107395,0.02747485
107406,0.04197755
107416,0.10165701
107417,0.01804901
107418,0.04826757
107419,0.02643992
107444,0.02500133
107445,0.02098454
107446,0.13019808
107460,0.20827340
107470,0.11434137
107475,0.03003899
107520,0.02543031
107526,0.16180408
107527,0.01390244
107530,0.01289569
107532,0.07997673
107534,0.08762755
107535,0.02829394
107554,0.09321297
107556,0.02145349
107559,0.13974691
107561,0.01289722
107564,0.02695784
107566,0.02723685
107571,0.05616485
107590,0.24145776
107602,0.06778254
107625,0.05882609
107626,0.35228992
107635,0.01249787
107636,0.08089809
107645,0.02286691
107652,0.11703524
107655,0.02002450
107668,0.04602919
107670,0.01930006
107677,0.00865916
107680,0.22616591
107683,0.20231374
107684,0.01430504
107691,0.07020823
107692,0.05662904
107703,0.02603912
107709,0.02037174
107710,0.14486472
107721,0.15350832
107725,0.15130344
107727,0.13577922
107739,0.02196899
107740,0.04366312
107741,0.02922276
107747,0.01936542
107765,0.20972356
107768,0.00813965
107775,0.09444621
107782,0.22064747
107790,0.01693394
107801,0.01869423
107807,0.01705495
107811,0.03616521
107817,0.06935763
107826,0.05223150
107838,0.10889574
107839,0.01844171
107843,0.09129216
107847,0.09497716
107849,0.12654826
107850,0.08368425
107867,0.06112245
107871,0.07218499
107908,0.05369722
107913,0.07526789
107927,0.01733055
107931,0.03865107
107955,0.02324370
107962,0.06741316
107977,0.04971795
107978,0.04595020
107993,0.01435028
108010,0.07810855
108016,0.03773797
108018,0.37262537
108027,0.33181553
108045,0.31069929
108069,0.13554558
108082,0.02025865
108089,0.07693606
108092,0.04394591
108106,0.00876645
108112,0.05261060
108120,0.08447993
108122,0.24492971
108135,0.01722022
108170,0.01214831
108171,0.06064965
108177,0.01202119
108180,0.15064170
108183,0.03074572
108184,0.02711896
108185,0.02848805
108192,0.05394361
108195,0.15892762
108196,0.13596187
108218,0.02620366
108219,0.07168481
108243,0.07099239
108249,0.01741360
108251,0.01939064
108274,0.03436581
108280,0.36861626
108289,0.06366320
108292,0.04083219
108295,0.06582671
108327,0.01969783
108332,0.03905682
108346,0.02628531
108349,0.23726127
108353,0.02721647
108362,0.03424784
108363,0.03296073
108377,0.33508764
108378,0.06845822
108381,0.02233197
108383,0.33845026
108390,0.05057638
108407,0.01753129
108408,0.03933744
108411,0.06751684
108412,0.03183220
108419,0.02229247
108436,0.27701334
108437,0.24045254
108438,0.11660055
108441,0.04117026
108448,0.01612328
108449,0.05722470
108466,0.01538406
108467,0.16531514
108473,0.01893189
108474,0.05220955
108476,0.03091440
108479,0.01406807
108486,0.01032530
108493,0.02533203
108501,0.02220247
108506,0.19625612
108510,0.03407255
108511,0.01756771
108514,0.10309530
108517,0.01480610
108519,0.07520538
108522,0.05969347
108548,0.10871010
108554,0.06872359
108555,0.18154145
108559,0.09024090
108562,0.02557042
108571,0.09201789
108572,0.03694492
108579,0.04420084
108583,0.01204111
108584,0.00746864
108592,0.03453758
108602,0.01313353
108609,0.01338908
108613,0.15105336
108616,0.05812787
108618,0.05087606
108620,0.01445879
108643,0.01909748
108649,0.02517449
108654,0.08444099
108655,0.00904463
108656,0.03852915
108667,0.09263018
108668,0.15015862
108682,0.06796547
108690,0.04779124
108691,0.05028250
108692,0.12067216
108695,0.02466071
108699,0.04270276
108710,0.17800159
108718,0.26601412
108739,0.08600805
108740,0.01635579
108741,0.01132814
108742,0.02347100
108763,0.01518225
108767,0.14546574
108769,0.12400302
108779,0.21538616
108788,0.02543169
108801,0.02826503
108802,0.03890226
108810,0.03945513
108811,0.01825584
108813,0.02427090
108814,0.15080198
108825,0.02650693
108826,0.04036488
108830,0.06918366
108834,0.03063766
108852,0.01344162
108887,0.15065760
108901,0.08595315
108908,0.01122274
108910,0.05033849
108920,0.05805967
108922,0.01732049
108929,0.34085990
108930,0.01752482
108937,0.02657324
108938,0.02912549
108943,0.09959843
108948,0.06481420
108953,0.05579377
108956,0.08084747
108965,0.01692461
108985,0.07538175
108986,0.07665256
108987,0.02551247
108990,0.01082921
108991,0.01888463
108993,0.35541119
109000,0.05109792
109001,0.11165980
109012,0.34438904
109014,0.06910654
109015,0.10176490
109021,0.05910768
109037,0.07314969
109042,0.21305460
109044,0.03906019
109046,0.32644108
109064,0.00648661
109084,0.05453748
109086,0.02445150
109092,0.00785024
109093,0.08425653
109100,0.11896388
109101,0.00750496
109110,0.02150143
109114,0.18998483
109126,0.10256825
109152,0.02125653
109162,0.04922849
109167,0.02435021
109168,0.04632504
109169,0.01253317
109179,0.04637483
109184,0.04519243
109191,0.07986354
109192,0.03821682
109193,0.01574705
109196,0.09807168
109206,0.03366755
109210,0.01671290
109244,0.04156078
109249,0.01121916
109273,0.04772930
109276,0.22757388
109281,0.04616502
109287,0.11498527
109297,0.06685761
109298,0.04552402
109306,0.02769310
109309,0.04679271
109321,0.22627295
109328,0.12334434
109336,0.01629924
109342,0.03935742
109346,0.01810636
109347,0.06243790
109348,0.08188443
109362,0.05236327
109363,0.02699659
109367,0.02951020
109370,0.01445853
109393,0.08427272
109405,0.02507846
109413,0.05743997
109414,0.30483231
109421,0.02700396
109427,0.05277873
109428,0.04016876
109429,0.13801185
109437,0.01641512
109443,0.01696253
109461,0.05390431
109468,0.12437478
109469,0.01278898
109471,0.06664590
109479,0.06503580
109484,0.01554926
109501,0.09733287
109505,0.08989482
109535,0.01730303
109539,0.01087846
109544,0.05094556
109545,0.01567068
109551,0.16973469
109553,0.01722311
109555,0.02604933
109561,0.06379038
109580,0.01793632
109583,0.27366216
109593,0.27637671
109604,0.10223755
109620,0.07355336
109635,0.01550683
109637,0.19571316
109638,0.05907277
109642,0.08481487
109649,0.01928486
109652,0.05174954
109656,0.03581231
109663,0.02485330
109696,0.11536492
109700,0.12404829
109709,0.10222553
109735,0.02320115
109740,0.03285962
109741,0.02534686
109749,0.06436805
109764,0.01928481
109771,0.05520306
109772,0.01269592
109773,0.12331218
109798,0.03281320
109802,0.16357054
109804,0.03026496
109813,0.03520172
109818,0.06776736
109848,0.05950513
109850,0.02028654
109851,0.02277191
109855,0.01153983
109871,0.23651940
109877,0.03908147
109883,0.01486442
109886,0.01566102
109905,0.07222302
109936,0.16943179
109950,0.04935175
109958,0.08724649
109959,0.05690299
109969,0.02755759
109971,0.03000334
109984,0.06045117
109985,0.15009207
109988,0.02564522
109992,0.07592598
110005,0.03849427
110009,0.05538438
110011,0.14486767
110014,0.02936674
110026,0.02872078
110042,0.03219293
110058,0.01256778
110069,0.08189849
110080,0.01380608
110087,0.02943642
110091,0.06808070
110094,0.03519238
110098,0.14822531
110105,0.04099390
110117,0.05266449
110136,0.09645205
110138,0.13194196
110149,0.07269161
110164,0.06980754
110202,0.13694270
110212,0.01620131
110226,0.00785389
110236,0.01658515
110249,0.01493016
110257,0.05014007
110258,0.01086469
110277,0.01457696
110282,0.03491306
110284,0.08229027
110286,0.07406129
110289,0.01984002
110304,0.01002978
110319,0.07410884
110324,0.15296893
110326,0.01426816
110335,0.02705974
110337,0.06214993
110338,0.02675104
110343,0.05886059
110345,0.02598606
110347,0.07743950
110355,0.00639996
110359,0.06952890
110360,0.06222809
110364,0.04335280
110371,0.13707374
110372,0.03608021
110376,0.05735451
110379,0.23396788
110380,0.04319472
110393,0.05288568
110401,0.19881405
110406,0.02411248
110411,0.04801477
110416,0.01137969
110420,0.02809497
110443,0.01602848
110465,0.01651512
110468,0.02593597
110469,0.10777211
110471,0.14162688
110487,0.28283969
110491,0.12530668
110504,0.06761530
110547,0.04319982
110550,0.08503306
110559,0.22517746
110578,0.08296475
110582,0.04095585
110590,0.02142283
110598,0.06950456
110601,0.23130913
110602,0.04063498
110604,0.02210580
110625,0.09726756
110626,0.14922854
110636,0.34438850
110637,0.06169235
110638,0.08620212
110646,0.03078497
110648,0.03479153
110652,0.05783143
110681,0.03951483
110682,0.08966351
110687,0.07942191
110691,0.02452007
110694,0.06626262
110695,0.02741033
110696,0.25277228
110708,0.02349757
110710,0.01353539
110717,0.03775381
110730,0.05550084
110740,0.03269787
110742,0.03214691
110747,0.02741645
110761,0.02798686
110766,0.01331806
110769,0.02097677
110774,0.04991602
110803,0.02342645
110805,0.01774322
110809,0.26517207
110827,0.02963421
110832,0.04994217
110839,0.10594326
110859,0.24117437
110861,0.01343625
110863,0.20376339
110865,0.11342618
110881,0.07265389
110889,0.03384622
110891,0.01553371
110894,0.01259646
110895,0.15112596
110907,0.33328052
110914,0.03430961
110933,0.03647313
110934,0.00884958
110937,0.02618960
110953,0.01454540
110954,0.16588207
110958,0.24904955
110970,0.04286382
110974,0.06763958
110977,0.07891074
110989,0.03054283
110993,0.43237862
110994,0.10227266
111018,0.01437036
111019,0.03701247
111030,0.03987014
111032,0.09788738
111041,0.01630139
111045,0.02998793
111048,0.01864379
111052,0.04164163
111070,0.24608108
111084,0.12667607
111091,0.07172054
111104,0.01050148
111108,0.03672189
